line_id,plant_id,work_center_id,shift_id,shift_date,shift_number,shift_duration_minutes,product_id,product_family,production_order_id,line_type,automation_level,number_of_stations,line_configuration,plant_location,industry_sector,takt_time_seconds,designed_cycle_time_seconds,actual_cycle_time_avg_seconds,actual_cycle_time_std_seconds,actual_cycle_time_min_seconds,actual_cycle_time_max_seconds,cycle_time_percentile_p50,cycle_time_percentile_p95,cycle_time_cov,bottleneck_station_id,bottleneck_cycle_time_seconds,bottleneck_utilisation_pct,secondary_bottleneck_station_id,cycle_time_loss_seconds,planned_production_quantity,actual_production_quantity,good_units_produced,defective_units_produced,scrap_units,rework_units,throughput_rate_actual_uph,throughput_rate_design_uph,throughput_rate_ratio,rolled_throughput_yield_pct,total_parts_processed,wip_queue_avg_units,wip_queue_max_units,output_variance_pct,units_per_operator_hour,planned_production_time_minutes,available_time_minutes,oee_availability,oee_performance,oee_quality,oee_overall,teep_pct,loading_pct,availability_loss_minutes,performance_loss_units,quality_loss_units,six_big_losses_breakdown,oee_benchmark_class,oee_loss_primary_driver,changeover_time_minutes,changeover_count,downtime_unplanned_minutes,downtime_planned_minutes,downtime_event_count,mtbf_minutes,mttr_minutes,largest_downtime_event_minutes,equipment_failure_flag,downtime_category_mechanical,downtime_category_electrical,downtime_category_tooling,downtime_category_material,downtime_category_operator,downtime_category_quality_hold,planned_maintenance_flag,maintenance_type_last,equipment_age_years,equipment_condition_score,operator_headcount_planned,operator_headcount_actual,operator_utilisation_pct,operator_skill_level_avg,absenteeism_rate_pct,overtime_hours,ergonomic_incident_flag,operator_variance_flag,cross_training_ratio_pct,shift_supervisor_id,defect_rate_ppm,sigma_level,cpk_primary_characteristic,cp_primary_characteristic,primary_defect_type,secondary_defect_type,inspection_method,spc_control_chart_flag,control_chart_out_of_control,quality_alert_issued,customer_complaint_flag,first_pass_yield_pct,right_first_time_pct,energy_consumption_kwh,energy_per_good_unit_kwh,peak_demand_kw,compressed_air_consumption_m3,coolant_consumption_litres,energy_efficiency_score,carbon_footprint_kg_co2,direct_labour_cost_usd,overhead_cost_usd,material_cost_per_unit_usd,scrap_cost_usd,rework_cost_usd,downtime_cost_per_minute_usd,total_downtime_cost_usd,cost_of_poor_quality_usd,value_added_ratio_pct,production_cost_per_unit_usd
MFG-LINE-PLT-009-02,PLT-009,WC-013,SHF-PLT-009-20220506-1,2022-05-06,1,478.2,PRD-2022-SKU-06942,automotive_body,WO-2022-21709,hybrid,highly_automated,3,parallel,Stuttgart_DE,automotive,40.5,33.0,37.764,1.888,32.38,102.92,37.57,40.88,0.05,WC-003,38.46,92.59,WC-001,0.0,869,697,696,1,0,1,95.28,109.09,0.8734,99.9829,697,0.6,1,-19.79,7.28,478.2,438.9,0.9178,0.8734,0.9986,0.8004,26.58,33.21,39.3,101.0,1,idling_minor_stops,good,performance_loss,0.0,0,39.3,0.0,4,119.6,9.8,15.7,no,0.0,0.0,10.8,6.2,6.6,15.7,no,corrective,14.2,5.8,15,12,64.0,skilled,14.5,0.0,no,no,16.1,SUP-016,171.0,5.08,1.19,1.3,dimensional_out_of_spec,surface_finish,automated_vision,no,no,no,no,99.9829,97.8154,2815.3,4.045,497.4,180.1,56.3,6.8,1182.4,2150.28,2611.92,27.42,0.0,6.86,200,7860.0,1578.86,39.1,34.3016
MFG-LINE-PLT-003-02,PLT-003,WC-010,SHF-PLT-003-20201214-2,2020-12-14,2,461.8,PRD-2020-SKU-05221,electronics_pcb,WO-2020-08976,packaging_line,semi_automated,1,transfer_line,Chicago_US,electronics,42.0,36.5,41.096,4.931,38.01,121.59,42.76,49.23,0.12,WC-001,37.75,83.5,WC-001,0.0,758,471,470,1,0,1,87.48,98.63,0.887,99.9332,471,0.1,0,-37.86,20.36,461.8,341.4,0.7393,0.8393,0.9979,0.6192,19.86,32.07,120.4,90.2,1,equipment_failure,average,availability_loss,18.3,2,120.4,0.0,5,92.4,24.1,57.8,yes,85.8,27.9,0.0,6.7,0.0,0.0,no,predictive,24.8,5.9,4,3,86.3,expert,1.5,0.0,no,no,36.5,SUP-095,668.0,4.71,1.07,1.1,functional_failure,dimensional_out_of_spec,sampling_plan_ansi,yes,no,no,no,99.9332,99.7253,229.4,0.488,56.3,26.5,,8.8,96.3,619.94,1315.06,15.86,0.0,3.96,150,18060.0,3615.96,49.5,20.0108
MFG-LINE-PLT-001-01,PLT-001,WC-030,SHF-PLT-001-20210705-3,2021-07-05,3,475.2,PRD-2021-SKU-02785,pharmaceutical,WO-2021-11044,batch_process,lights_out,10,transfer_line,Chennai_IN,pharma,25.4,20.4,24.763,0.743,22.24,69.55,24.68,25.99,0.03,WC-009,25.83,94.81,WC-001,0.0,1397,1057,1056,1,0,1,145.3,176.47,0.8234,99.99,1057,0.9,2,-24.34,8.89,475.2,475.2,1.0,0.7562,0.9991,0.7555,24.93,33.0,0.0,340.8,1,reduced_speed,good,performance_loss,38.7,1,0.0,0.0,0,475.2,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,corrective,26.8,3.6,20,15,67.3,expert,21.3,0.0,no,no,47.6,SUP-134,44.0,5.42,1.31,1.5,contamination,labelling,automated_vision,yes,no,no,no,99.99,99.0298,1581.9,1.498,274.9,168.5,,8.0,664.4,3491.92,8392.37,16.46,0.0,4.12,300,0.0,4.12,74.6,27.7296
MFG-LINE-PLT-002-02,PLT-002,WC-019,SHF-PLT-002-20220423-3,2022-04-23,3,424.5,PRD-2022-SKU-08916,electronics_pcb,WO-2022-91218,hybrid,lights_out,10,flexible,Stuttgart_DE,electronics,14.0,12.8,17.966,0.539,16.53,27.9,17.78,18.86,0.03,WC-002,18.39,93.04,WC-008,0.0,1987,996,995,1,0,1,200.19,281.25,0.7118,99.908,996,2.8,8,-49.87,12.79,424.5,424.5,1.0,0.5006,0.999,0.5001,14.74,29.48,0.0,993.6,1,reduced_speed,average,performance_loss,126.0,3,0.0,0.0,0,424.5,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,predictive,2.0,6.6,12,11,75.7,semi_skilled,5.4,0.0,no,yes,36.0,SUP-149,920.0,4.61,1.04,1.17,functional_failure,dimensional_out_of_spec,automated_vision,no,no,no,no,99.908,98.0098,1147.2,1.153,281.8,66.1,,7.1,481.8,4269.68,6361.04,12.71,0.0,3.18,150,0.0,3.18,38.6,23.4069
MFG-LINE-PLT-003-04,PLT-003,WC-005,SHF-PLT-003-20240503-2,2024-05-03,2,464.1,PRD-2024-SKU-04573,electronics_pcb,WO-2024-29134,discrete_manufacturing,highly_automated,8,serial,Seoul_KR,electronics,30.3,27.1,35.697,1.785,32.01,86.94,36.24,38.64,0.05,WC-005,38.09,97.0,WC-008,0.0,1026,665,664,1,0,1,100.81,132.84,0.7589,99.9305,665,5.1,11,-35.19,85.84,464.1,395.8,0.8528,0.7588,0.9985,0.6462,20.83,32.23,68.3,211.4,1,idling_minor_stops,average,performance_loss,0.0,0,68.3,0.0,4,116.0,17.1,29.6,no,29.6,18.7,20.1,0.0,0.0,0.0,no,corrective,11.0,6.5,1,1,86.2,semi_skilled,4.3,0.0,no,no,88.6,SUP-101,695.0,4.7,1.07,1.09,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.9305,98.7125,363.9,0.548,86.0,24.5,,8.6,152.8,430.94,621.08,14.23,0.0,3.56,150,10245.0,2052.56,28.6,15.8358
MFG-LINE-PLT-005-02,PLT-005,WC-010,SHF-PLT-005-20211025-3,2021-10-25,3,434.1,PRD-2021-SKU-04324,automotive_body,WO-2021-02449,machining_cell,cobotic,6,job_shop,Munich_DE,automotive,53.5,47.5,84.518,6.761,80.19,157.8,85.77,95.67,0.08,WC-005,89.38,96.14,WC-006,8.73,548,275,274,1,0,1,42.56,75.79,0.5616,99.9595,275,1.9,6,-49.82,12.62,434.1,417.5,0.9618,0.5214,0.9964,0.4997,15.06,30.15,16.6,252.4,1,idling_minor_stops,poor,performance_loss,29.8,3,16.6,0.0,1,434.1,16.6,16.6,no,0.0,16.6,0.0,0.0,0.0,0.0,no,preventive,1.3,7.1,4,3,68.4,trainee,11.5,1.7,no,yes,57.6,SUP-130,405.0,4.85,1.12,1.17,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.9595,98.669,828.6,3.024,206.8,85.0,16.6,7.6,348.0,720.46,654.68,15.36,0.0,3.84,200,3320.0,667.84,43.7,20.4348
MFG-LINE-PLT-005-01,PLT-005,WC-048,SHF-PLT-005-20220402-2,2022-04-02,2,461.0,PRD-2022-SKU-03969,automotive_body,WO-2022-04379,fabrication,semi_automated,4,transfer_line,Shenzhen_CN,automotive,33.7,34.4,37.181,4.462,32.44,111.32,37.6,44.54,0.12,WC-002,36.32,88.8,WC-003,0.0,803,645,644,1,0,1,96.69,104.65,0.9239,99.9678,645,1.9,4,-19.68,27.94,431.8,397.1,0.9196,0.9311,0.9984,0.855,25.64,29.99,34.7,47.7,1,setup_adjustment,world_class,availability_loss,26.1,2,34.7,29.2,2,230.5,17.4,17.9,no,0.0,0.0,16.8,17.9,0.0,0.0,yes,corrective,20.8,6.8,4,3,85.2,expert,14.0,0.0,no,no,39.2,SUP-092,322.0,4.91,1.14,1.26,dimensional_out_of_spec,surface_finish,sampling_plan_ansi,yes,no,no,no,99.9678,99.5389,1640.9,2.548,307.6,197.6,32.8,8.0,689.2,860.13,1745.01,51.5,0.0,12.88,200,6940.0,1400.88,37.5,55.6252
MFG-LINE-PLT-005-04,PLT-005,WC-028,SHF-PLT-005-20240305-1,2024-03-05,1,455.7,PRD-2024-SKU-04595,automotive_body,WO-2024-71488,packaging_line,semi_automated,4,serial,Seoul_KR,automotive,51.5,46.6,52.006,6.241,45.37,104.38,55.71,62.3,0.12,WC-004,54.39,95.08,WC-002,0.0,586,427,426,1,0,1,69.17,77.25,0.8954,99.9794,427,1.6,5,-27.13,6.23,455.7,370.4,0.8128,0.8954,0.9977,0.7261,22.98,31.64,85.3,49.9,1,setup_adjustment,good,availability_loss,0.0,0,85.3,0.0,5,91.1,17.1,38.6,yes,38.6,34.6,12.2,0.0,0.0,0.0,no,preventive,15.6,8.3,11,9,79.3,skilled,14.7,0.0,no,no,20.1,SUP-092,206.0,5.03,1.18,1.21,dimensional_out_of_spec,surface_finish,sampling_plan_ansi,no,no,no,no,99.9794,99.3328,1023.3,2.402,247.5,54.6,20.5,8.1,429.8,2144.61,3401.88,37.32,0.0,9.33,200,17060.0,3421.33,63.4,50.4275
MFG-LINE-PLT-005-03,PLT-005,WC-031,SHF-PLT-005-20240331-2,2024-03-31,2,479.2,PRD-2024-SKU-08666,automotive_body,WO-2024-21784,chemical_process,highly_automated,2,serial,Chicago_US,automotive,62.1,56.6,68.716,3.436,60.32,156.0,69.4,74.39,0.05,WC-002,69.64,92.13,WC-001,5.12,507,296,295,1,0,1,52.36,63.6,0.8233,99.9807,296,1.4,4,-41.62,2.05,479.2,379.5,0.7919,0.7359,0.9966,0.5808,19.33,33.27,99.7,106.2,1,idling_minor_stops,average,performance_loss,40.3,1,99.7,0.0,7,68.5,14.2,28.7,no,90.2,0.0,5.4,0.0,4.1,0.0,no,preventive,32.9,5.0,20,18,69.2,skilled,6.1,0.0,no,no,83.1,SUP-122,193.0,5.05,1.18,1.24,dimensional_out_of_spec,surface_finish,automated_vision,yes,yes,yes,no,99.9807,99.7292,803.3,2.723,195.3,103.6,16.1,7.8,337.4,2877.53,6344.92,42.7,0.0,10.68,200,19940.0,3998.68,57.2,74.1073
MFG-LINE-PLT-003-05,PLT-003,WC-005,SHF-PLT-003-20200303-2,2020-03-03,2,475.3,PRD-2020-SKU-09938,electronics_pcb,WO-2020-04249,fabrication,semi_automated,5,job_shop,Toyota_JP,electronics,39.9,39.1,43.59,5.231,37.17,101.87,43.9,52.22,0.12,WC-003,49.24,99.9,WC-004,0.0,728,576,575,1,0,1,82.49,92.07,0.8959,99.9278,576,2.1,6,-20.88,14.52,475.3,419.0,0.8815,0.8959,0.9983,0.7884,26.02,33.0,56.3,66.9,1,setup_adjustment,good,availability_loss,0.0,0,56.3,0.0,2,237.6,28.1,32.4,yes,32.4,23.9,0.0,0.0,0.0,0.0,no,emergency,2.5,6.2,6,5,71.9,multi_skilled,3.8,0.0,no,no,10.3,SUP-164,722.0,4.69,1.06,1.2,functional_failure,dimensional_out_of_spec,sampling_plan_ansi,no,no,no,no,99.9278,98.139,698.0,1.214,128.4,44.5,,7.0,293.2,1380.45,2423.8,5.43,0.0,1.36,150,8445.0,1690.36,73.8,12.0555
MFG-LINE-PLT-006-02,PLT-006,WC-031,SHF-PLT-006-20240705-3,2024-07-05,3,467.3,PRD-2024-SKU-09506,food_beverage,WO-2024-18287,chemical_process,semi_automated,20,job_shop,Nagoya_JP,food_bev,6.4,6.6,7.791,0.935,7.25,17.99,7.83,9.33,0.12,WC-017,8.85,99.9,WC-015,0.0,4241,2808,2803,5,2,3,461.94,545.45,0.8469,99.8379,2810,0.4,0,-33.79,359.89,443.1,349.2,0.7881,0.8845,0.9982,0.6958,21.41,30.77,93.9,366.7,5,equipment_failure,average,availability_loss,8.7,1,93.9,24.2,3,155.8,31.3,42.7,yes,42.7,51.2,0.0,0.0,0.0,0.0,yes,corrective,15.5,5.5,2,1,71.3,expert,2.3,0.0,no,yes,89.1,SUP-135,1621.0,4.44,0.98,1.09,contamination,labelling,sampling_plan_ansi,yes,no,no,no,99.8379,97.9031,812.9,0.29,185.6,105.0,,8.6,341.4,424.4,379.64,9.26,18.52,6.95,80,7512.0,1527.87,58.4,9.5634
MFG-LINE-PLT-005-03,PLT-005,WC-004,SHF-PLT-005-20221109-1,2022-11-09,1,455.9,PRD-2022-SKU-03668,automotive_body,WO-2022-54348,chemical_process,highly_automated,2,serial,Chicago_US,automotive,62.1,56.6,63.849,3.192,55.64,83.21,63.46,69.12,0.05,WC-002,66.9,95.26,WC-001,0.25,483,291,290,1,0,1,56.37,63.6,0.8863,99.9888,291,0.8,1,-39.75,4.24,455.9,309.8,0.6795,0.8862,0.9966,0.6001,19.0,31.66,146.1,37.4,1,equipment_failure,average,availability_loss,0.0,0,146.1,0.0,7,65.1,20.9,62.2,yes,115.2,10.7,20.3,0.0,0.0,0.0,no,corrective,32.9,5.4,11,9,75.1,skilled,12.8,0.0,no,no,57.5,SUP-132,112.0,5.19,1.23,1.25,dimensional_out_of_spec,surface_finish,automated_vision,no,no,no,no,99.9888,98.4041,862.5,2.974,169.3,111.2,17.2,7.6,362.2,4427.45,5124.55,17.07,0.0,4.27,200,29220.0,5848.27,66.7,50.0668
MFG-LINE-PLT-005-05,PLT-005,WC-018,SHF-PLT-005-20210221-1,2021-02-21,1,444.3,PRD-2021-SKU-01310,automotive_body,WO-2021-05414,continuous_process,lights_out,3,serial,Toyota_JP,automotive,59.9,61.0,68.433,2.053,60.89,124.39,68.54,71.82,0.03,WC-003,69.33,92.1,WC-001,9.41,437,297,296,1,0,1,52.45,59.02,0.8887,99.9894,297,0.6,2,-32.04,2.35,444.3,390.7,0.8794,0.7728,0.9966,0.6773,20.9,30.86,53.6,87.3,1,idling_minor_stops,average,performance_loss,51.0,3,53.6,0.0,3,148.1,17.9,31.8,yes,0.0,0.0,0.0,0.0,2.2,51.4,no,corrective,23.7,5.9,18,17,61.8,skilled,1.6,0.0,no,no,84.2,SUP-116,106.0,5.2,1.23,1.32,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.9894,97.7726,795.4,2.687,145.8,94.3,15.9,7.9,334.1,7539.86,14498.38,53.83,0.0,13.46,200,10720.0,2157.46,54.0,128.4654
MFG-LINE-PLT-003-04,PLT-003,WC-048,SHF-PLT-003-20200614-2,2020-06-14,2,466.3,PRD-2020-SKU-06766,electronics_pcb,WO-2020-56528,discrete_manufacturing,highly_automated,8,serial,Seoul_KR,electronics,30.3,27.1,30.065,1.503,25.65,72.88,30.33,32.54,0.05,WC-005,30.78,93.07,WC-001,0.0,1032,782,781,1,0,1,119.72,132.84,0.9012,99.9727,782,0.2,0,-24.22,11.17,466.3,412.2,0.884,0.8568,0.9987,0.7564,24.5,32.38,54.1,130.7,1,reduced_speed,good,performance_loss,20.3,1,54.1,0.0,5,93.3,10.8,22.2,no,0.0,15.3,0.0,5.3,11.3,22.2,no,preventive,11.0,5.4,10,9,61.3,expert,5.3,0.0,no,no,30.3,SUP-040,273.0,4.96,1.15,1.21,functional_failure,dimensional_out_of_spec,automated_vision,no,no,no,no,99.9727,97.9851,667.0,0.854,139.7,49.8,,7.9,280.1,2871.11,2646.22,13.01,0.0,3.25,150,8115.0,1626.25,36.7,20.0911
MFG-LINE-PLT-004-07,PLT-004,WC-017,SHF-PLT-004-20241209-2,2024-12-09,2,450.4,PRD-2024-SKU-06232,industrial_machinery,WO-2024-63482,batch_process,highly_automated,5,flexible,Stuttgart_DE,industrial,224.4,199.4,218.874,10.944,207.64,646.89,220.88,236.93,0.05,WC-005,225.44,93.64,WC-002,200.82,135,110,109,1,0,1,16.33,18.05,0.9047,99.9462,110,1.4,2,-18.52,14.52,450.4,436.5,0.9691,0.8375,0.9909,0.8043,25.16,31.28,13.9,21.3,1,reduced_speed,good,performance_loss,32.4,2,13.9,0.0,1,450.4,13.9,13.9,no,13.9,0.0,0.0,0.0,0.0,0.0,no,preventive,22.9,5.6,2,1,79.6,expert,1.5,0.0,no,no,70.9,SUP-060,538.0,4.77,1.09,1.21,dimensional_out_of_spec,assembly_error,automated_vision,no,no,no,no,99.9462,97.4581,399.6,3.666,106.0,56.7,,7.6,167.8,166.75,171.28,30.2,0.0,7.55,100,1390.0,285.55,35.0,33.5783
MFG-LINE-PLT-005-02,PLT-005,WC-035,SHF-PLT-005-20201005-1,2020-10-05,1,440.7,PRD-2020-SKU-01449,automotive_body,WO-2020-49481,machining_cell,cobotic,6,job_shop,Munich_DE,automotive,53.5,47.5,54.879,4.39,49.89,161.14,52.03,62.12,0.08,WC-004,56.59,93.75,WC-005,0.0,556,473,472,1,0,1,65.6,75.79,0.8655,99.9808,473,1.5,4,-14.93,7.14,440.7,432.6,0.9816,0.8655,0.9979,0.8478,25.95,30.61,8.1,73.5,1,idling_minor_stops,good,performance_loss,0.0,0,8.1,0.0,1,440.7,8.1,8.1,no,0.0,0.0,0.0,0.0,0.0,8.1,no,preventive,1.3,5.7,10,9,89.9,skilled,8.1,0.0,no,no,16.6,SUP-083,192.0,5.05,1.18,1.2,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.9808,98.5809,786.8,1.667,197.1,52.0,15.7,8.7,330.5,1208.28,1830.73,23.77,0.0,5.94,200,1620.0,329.94,57.6,30.2589
MFG-LINE-PLT-002-01,PLT-002,WC-027,SHF-PLT-002-20230605-2,2023-06-05,2,470.7,PRD-2023-SKU-07669,electronics_pcb,WO-2023-76498,batch_process,highly_automated,2,u_shaped,Detroit_US,electronics,43.4,38.1,41.001,2.05,36.98,104.74,40.9,44.38,0.05,WC-002,41.55,92.12,WC-001,0.0,740,567,566,1,0,1,87.8,94.49,0.9292,99.9696,567,0.6,1,-23.38,18.04,470.7,415.3,0.8823,0.867,0.9982,0.7636,24.96,32.68,55.4,87.0,1,idling_minor_stops,good,performance_loss,27.8,2,55.4,0.0,5,94.1,11.1,15.0,no,0.0,23.4,9.2,15.0,7.8,0.0,no,preventive,26.7,6.4,5,4,88.8,expert,9.8,0.0,no,yes,44.2,SUP-082,304.0,4.93,1.14,1.22,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.9696,97.1601,361.1,0.638,72.9,43.8,,8.4,151.7,2017.91,3035.02,6.9,0.0,1.73,150,8310.0,1663.73,28.9,15.8396
MFG-LINE-PLT-005-03,PLT-005,WC-047,SHF-PLT-005-20200304-2,2020-03-04,2,449.3,PRD-2020-SKU-04784,automotive_body,WO-2020-89590,chemical_process,highly_automated,2,serial,Chicago_US,automotive,62.1,56.6,96.474,4.824,87.15,140.5,97.51,104.43,0.05,WC-001,96.83,91.24,WC-002,32.87,476,236,235,1,0,1,37.31,63.6,0.5866,99.9695,236,4.5,12,-50.42,2.62,449.3,392.7,0.874,0.567,0.9958,0.4934,15.39,31.2,56.6,180.2,1,idling_minor_stops,poor,performance_loss,13.2,1,56.6,0.0,4,112.3,14.1,17.9,no,0.0,42.3,14.3,0.0,0.0,0.0,no,preventive,32.9,5.7,14,12,72.7,trainee,11.8,0.0,no,no,70.6,SUP-139,305.0,4.93,1.14,1.28,dimensional_out_of_spec,surface_finish,automated_vision,no,no,no,no,99.9695,97.5722,620.6,2.641,131.8,76.6,12.4,7.9,260.7,5303.76,5596.9,12.35,0.0,3.09,200,11320.0,2267.09,49.0,58.7883
MFG-LINE-PLT-008-02,PLT-008,WC-024,SHF-PLT-008-20241207-1,2024-12-07,1,442.8,PRD-2024-SKU-01524,medical_devices,WO-2024-63564,batch_process,cobotic,6,parallel,Stuttgart_DE,medical,36.9,38.7,43.645,3.492,38.87,87.37,44.04,49.41,0.08,WC-001,45.06,93.86,WC-006,0.0,686,425,424,1,0,1,82.46,93.02,0.8865,99.9854,425,1.2,2,-38.05,57.46,442.8,442.8,1.0,0.6191,0.9976,0.6177,18.99,30.75,0.0,261.5,1,reduced_speed,average,performance_loss,133.5,4,0.0,0.0,0,442.8,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,predictive,8.4,5.1,2,1,64.3,skilled,1.1,0.0,no,yes,68.8,SUP-185,146.0,5.12,1.21,1.35,contamination,functional_failure,automated_vision,yes,no,no,no,99.9854,97.7037,353.2,0.833,78.3,38.3,,8.6,148.3,410.87,929.65,96.86,0.0,24.21,250,0.0,24.21,36.0,100.25
MFG-LINE-PLT-008-02,PLT-008,WC-026,SHF-PLT-008-20210320-1,2021-03-20,1,466.3,PRD-2021-SKU-08847,medical_devices,WO-2021-26281,batch_process,cobotic,6,parallel,Stuttgart_DE,medical,36.9,38.7,48.589,3.887,45.2,96.37,50.19,55.0,0.08,WC-004,52.27,97.8,WC-002,0.0,722,529,528,1,0,1,74.03,93.02,0.7959,99.9821,529,0.6,1,-26.73,6.18,431.7,431.7,1.0,0.7905,0.9981,0.789,23.65,29.98,0.0,140.2,1,reduced_speed,good,performance_loss,37.5,1,0.0,34.6,0,466.3,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,yes,preventive,8.4,7.3,12,11,80.8,semi_skilled,6.6,0.0,no,yes,46.9,SUP-112,179.0,5.07,1.19,1.23,contamination,functional_failure,automated_vision,no,no,no,no,99.9821,98.512,926.6,1.755,228.6,130.5,,7.1,389.2,1746.62,3987.66,14.14,0.0,3.54,250,0.0,3.54,73.8,25.0272
MFG-LINE-PLT-008-01,PLT-008,WC-039,SHF-PLT-008-20200715-2,2020-07-15,2,447.9,PRD-2020-SKU-06030,medical_devices,WO-2020-69073,packaging_line,semi_automated,3,parallel,Nagoya_JP,medical,138.1,113.9,130.646,15.677,121.1,205.87,123.64,156.51,0.12,WC-002,138.51,96.38,WC-001,99.04,235,162,161,1,0,1,27.52,31.61,0.8706,99.9787,162,1.9,7,-31.06,1.27,420.4,420.4,1.0,0.7315,0.9938,0.727,21.23,29.2,0.0,59.5,1,reduced_speed,good,performance_loss,94.8,3,0.0,27.5,0,447.9,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,yes,emergency,7.3,7.6,18,17,75.0,skilled,5.3,0.0,no,no,74.5,SUP-181,213.0,5.02,1.17,1.3,contamination,functional_failure,sampling_plan_ansi,yes,no,no,no,99.9787,97.5977,212.4,1.319,41.4,15.7,,7.8,89.2,6070.7,12424.61,16.05,0.0,4.01,250,0.0,4.01,72.5,131.0274
MFG-LINE-PLT-002-02,PLT-002,WC-045,SHF-PLT-002-20200613-3,2020-06-13,3,422.6,PRD-2020-SKU-04608,electronics_pcb,WO-2020-89093,hybrid,lights_out,10,flexible,Stuttgart_DE,electronics,14.0,12.8,18.3,0.549,17.32,29.44,18.14,19.21,0.03,WC-007,18.75,93.14,WC-010,0.0,1980,1330,1329,1,0,1,196.63,281.25,0.6991,99.9647,1330,6.9,21,-32.83,47.17,422.6,422.6,1.0,0.6714,0.9992,0.6709,19.69,29.35,0.0,650.9,1,idling_minor_stops,average,performance_loss,16.7,1,0.0,0.0,0,422.6,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,preventive,2.0,6.0,5,4,70.0,semi_skilled,4.3,0.0,no,no,68.4,SUP-142,353.0,4.89,1.13,1.18,functional_failure,dimensional_out_of_spec,automated_vision,yes,yes,yes,no,99.9647,97.3724,313.6,0.236,86.7,20.2,,9.4,131.7,1353.6,3134.98,10.6,0.0,2.65,150,0.0,2.65,53.7,13.9854
MFG-LINE-PLT-006-01,PLT-006,WC-016,SHF-PLT-006-20230915-2,2023-09-15,2,443.1,PRD-2023-SKU-08237,food_beverage,WO-2023-34036,discrete_manufacturing,semi_automated,12,parallel,Milan_IT,food_bev,25.7,24.6,27.596,3.312,23.71,72.59,28.89,33.06,0.12,WC-007,29.37,96.76,WC-001,0.0,1078,833,831,2,1,1,130.36,146.34,0.8908,99.8233,834,0.7,1,-22.73,22.51,443.1,383.4,0.8653,0.8908,0.9976,0.7689,23.66,30.77,59.7,102.1,2,setup_adjustment,good,availability_loss,0.0,0,59.7,0.0,5,88.6,11.9,16.0,no,27.1,11.5,13.8,0.0,7.3,0.0,no,predictive,33.4,4.3,6,5,68.0,expert,5.1,0.0,no,no,25.1,SUP-174,1767.0,4.42,0.97,1.07,contamination,labelling,sampling_plan_ansi,yes,yes,no,no,99.8233,96.8354,452.9,0.545,100.8,48.2,,7.3,190.2,1148.25,1636.07,6.04,6.04,1.51,80,4776.0,962.75,73.4,9.4051
MFG-LINE-PLT-005-02,PLT-005,WC-013,SHF-PLT-005-20220514-3,2022-05-14,3,460.4,PRD-2022-SKU-02504,automotive_body,WO-2022-12254,machining_cell,cobotic,6,job_shop,Munich_DE,automotive,53.5,47.5,67.502,5.4,59.73,96.16,67.13,76.41,0.08,WC-003,68.94,92.84,WC-005,0.0,580,356,355,1,0,1,53.2,75.79,0.7019,99.7774,356,2.8,8,-38.62,4.21,416.4,373.7,0.8974,0.7542,0.9972,0.675,19.52,28.91,42.7,116.0,1,reduced_speed,average,performance_loss,16.2,1,42.7,44.0,1,460.4,42.7,42.7,yes,42.7,0.0,0.0,0.0,0.0,0.0,yes,preventive,1.3,6.5,14,11,78.0,semi_skilled,17.9,0.0,no,no,14.9,SUP-012,2226.0,4.34,0.95,1.03,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.7774,98.9257,374.2,1.054,89.9,52.1,7.5,9.2,157.2,2901.56,2331.75,22.3,0.0,5.58,200,8540.0,1713.58,56.3,37.1045
MFG-LINE-PLT-004-07,PLT-004,WC-003,SHF-PLT-004-20240114-2,2024-01-14,2,424.6,PRD-2024-SKU-03004,industrial_machinery,WO-2024-40809,batch_process,highly_automated,5,flexible,Stuttgart_DE,industrial,224.4,199.4,265.15,13.257,236.67,391.92,262.03,287.02,0.05,WC-001,275.23,94.36,WC-003,247.1,127,19,18,1,0,1,13.17,18.05,0.7296,99.8231,19,1.2,4,-85.04,1.27,424.6,110.8,0.261,0.5698,0.9474,0.1409,4.15,29.49,313.8,14.3,1,setup_adjustment,poor,availability_loss,24.3,1,313.8,0.0,9,47.2,34.9,147.7,yes,195.2,28.2,6.9,5.9,5.3,72.3,no,emergency,22.9,5.6,3,2,68.8,semi_skilled,8.5,0.0,no,no,83.3,SUP-015,1769.0,4.42,0.97,1.0,dimensional_out_of_spec,assembly_error,automated_vision,no,no,no,no,99.8231,97.2715,60.1,3.337,16.8,6.0,,7.8,25.2,400.2,963.31,44.54,0.0,11.13,100,31380.0,6287.13,74.9,122.765
