line_id,shift_date,shift_number,takt_time_seconds,designed_cycle_time_seconds,actual_cycle_time_avg_seconds,throughput_rate_actual_uph,throughput_rate_design_uph,output_variance_pct,takt_uph,throughput_vs_takt_gap
MFG-LINE-PLT-004-07,2021-04-14,1,224.4,199.4,250.414,14.23,18.05,-54.41,16.0427807486631,-1.8127807486631013
MFG-LINE-PLT-002-03,2021-10-15,1,45.8,43.7,49.548,72.64,82.38,-17.48,78.60262008733625,-5.962620087336248
MFG-LINE-PLT-010-01,2024-10-21,1,267.8,279.7,322.309,11.15,12.87,-31.0,13.44286781179985,-2.2928678117998498
MFG-LINE-PLT-010-04,2022-08-07,3,298.9,264.3,365.37,9.73,13.62,-48.42,12.04416192706591,-2.314161927065909
MFG-LINE-PLT-001-02,2023-07-06,2,62.4,50.8,60.005,59.92,70.87,-18.22,57.69230769230769,2.2276923076923083
MFG-LINE-PLT-006-01,2021-09-18,3,25.7,24.6,43.95,81.9,146.34,-55.33,140.07782101167317,-58.17782101167316
MFG-LINE-PLT-002-03,2022-05-30,2,45.8,43.7,50.583,71.17,82.38,-16.67,78.60262008733625,-7.432620087336247
MFG-LINE-PLT-004-01,2022-04-08,1,224.5,209.4,240.449,14.96,17.19,-59.02,16.035634743875278,-1.075634743875277
MFG-LINE-PLT-009-02,2021-05-28,3,40.5,33.0,46.207,77.76,109.09,-67.41,88.88888888888889,-11.12888888888888
MFG-LINE-PLT-005-01,2020-06-02,2,33.7,34.4,46.481,77.4,104.65,-40.46,106.82492581602374,-29.42492581602373
MFG-LINE-PLT-003-03,2023-07-13,1,11.0,9.6,10.343,347.99,375.0,-22.07,327.27272727272725,20.717272727272757
MFG-LINE-PLT-004-04,2024-03-31,3,354.2,289.7,364.829,9.75,12.43,-20.65,10.163749294184077,-0.41374929418407724
MFG-LINE-PLT-003-05,2024-01-04,2,39.9,39.1,52.235,68.91,92.07,-37.76,90.22556390977444,-21.31556390977444
MFG-LINE-PLT-004-03,2024-12-05,1,138.3,132.9,141.505,25.32,27.09,-48.7,26.030368763557483,-0.7103687635574829
MFG-LINE-PLT-010-04,2020-01-03,1,298.9,264.3,275.993,12.94,13.62,-14.58,12.04416192706591,0.8958380729340902
MFG-LINE-PLT-005-01,2022-04-01,1,33.7,34.4,44.95,79.97,104.65,-29.02,106.82492581602374,-26.854925816023737
MFG-LINE-PLT-010-01,2021-03-01,1,267.8,279.7,356.959,9.96,12.87,-24.73,13.44286781179985,-3.4828678117998493
MFG-LINE-PLT-002-04,2021-01-27,3,16.2,14.1,16.213,221.99,255.32,-20.27,222.22222222222223,-0.23222222222221944
MFG-LINE-PLT-003-05,2020-04-20,1,39.9,39.1,63.357,56.75,92.07,-45.35,90.22556390977444,-33.475563909774436
MFG-LINE-PLT-002-04,2020-03-04,1,16.2,14.1,14.936,240.94,255.32,-14.06,222.22222222222223,18.71777777777777
MFG-LINE-PLT-003-03,2024-03-22,2,11.0,9.6,16.163,222.69,375.0,-45.02,327.27272727272725,-104.58272727272725
MFG-LINE-PLT-005-02,2020-12-01,2,53.5,47.5,54.153,66.42,75.79,-19.39,67.28971962616822,-0.8697196261682194
MFG-LINE-PLT-003-05,2023-08-18,2,39.9,39.1,42.55,84.51,92.07,-33.38,90.22556390977444,-5.715563909774431
MFG-LINE-PLT-004-06,2021-11-08,1,126.5,112.6,178.377,20.06,31.97,-42.86,28.458498023715414,-8.398498023715415
MFG-LINE-PLT-005-03,2022-04-27,3,62.1,56.6,72.47,49.57,63.6,-29.05,57.971014492753625,-8.401014492753625
MFG-LINE-PLT-003-01,2023-01-06,1,21.2,20.5,22.449,160.24,175.61,-32.51,169.81132075471697,-9.571320754716965
MFG-LINE-PLT-007-01,2023-03-14,1,177.7,170.1,180.528,19.91,21.16,-7.05,20.258863252673045,-0.34886325267304485
MFG-LINE-PLT-004-05,2020-03-26,3,156.1,151.3,262.898,13.6,23.79,-50.8,23.062139654067906,-9.462139654067906
MFG-LINE-PLT-004-01,2023-03-14,1,224.5,209.4,233.596,15.14,17.19,-54.55,16.035634743875278,-0.8956347438752772
MFG-LINE-PLT-002-02,2021-11-05,3,14.0,12.8,15.611,230.5,281.25,-18.01,257.14285714285717,-26.642857142857167
MFG-LINE-PLT-005-05,2023-05-07,1,59.9,61.0,66.217,54.26,59.02,-29.45,60.10016694490818,-5.840166944908184
MFG-LINE-PLT-007-02,2024-10-28,3,238.3,231.6,291.919,12.33,15.54,-55.46,15.107007973143096,-2.777007973143096
MFG-LINE-PLT-004-03,2024-01-31,2,138.3,132.9,221.346,16.25,27.09,-45.31,26.030368763557483,-9.780368763557483
MFG-LINE-PLT-004-06,2024-10-25,2,126.5,112.6,125.327,28.64,31.97,-10.0,28.458498023715414,0.18150197628458642
MFG-LINE-PLT-010-01,2024-10-04,1,267.8,279.7,317.714,11.25,12.87,-26.37,13.44286781179985,-2.19286781179985
MFG-LINE-PLT-002-01,2021-06-17,1,43.4,38.1,48.94,73.54,94.49,-38.83,82.94930875576037,-9.409308755760364
MFG-LINE-PLT-002-01,2022-08-14,1,43.4,38.1,44.988,79.86,94.49,-35.83,82.94930875576037,-3.0893087557603707
MFG-LINE-PLT-006-01,2021-05-28,3,25.7,24.6,31.314,114.84,146.34,-65.85,140.07782101167317,-25.237821011673162
MFG-LINE-PLT-004-02,2022-08-25,3,244.9,225.0,306.621,11.61,16.0,-29.2,14.699877501020824,-3.0898775010208244
MFG-LINE-PLT-009-02,2023-07-15,2,40.5,33.0,44.077,81.54,109.09,-54.16,88.88888888888889,-7.3488888888888795
MFG-LINE-PLT-004-04,2023-03-16,2,354.2,289.7,346.155,10.25,12.43,-26.88,10.163749294184077,0.08625070581592276
MFG-LINE-PLT-004-06,2024-12-21,1,126.5,112.6,127.154,28.1,31.97,-51.74,28.458498023715414,-0.35849802371541273
MFG-LINE-PLT-006-01,2022-12-06,3,25.7,24.6,29.137,123.5,146.34,-38.53,140.07782101167317,-16.577821011673166
MFG-LINE-PLT-002-01,2023-03-03,1,43.4,38.1,50.069,71.76,94.49,-35.29,82.94930875576037,-11.189308755760365
MFG-LINE-PLT-004-04,2023-02-18,1,354.2,289.7,321.547,11.16,12.43,-20.45,10.163749294184077,0.9962507058159229
MFG-LINE-PLT-004-02,2023-09-22,1,244.9,225.0,244.985,14.66,16.0,-11.61,14.699877501020824,-0.03987750102082366
MFG-LINE-PLT-003-04,2024-12-05,1,30.3,27.1,30.628,117.44,132.84,-26.85,118.8118811881188,-1.371881188118806
MFG-LINE-PLT-004-01,2024-05-15,1,224.5,209.4,277.01,12.95,17.19,-34.92,16.035634743875278,-3.0856347438752785
MFG-LINE-PLT-003-02,2020-07-24,2,42.0,36.5,40.807,88.2,98.63,-29.88,85.71428571428571,2.4857142857142946
MFG-LINE-PLT-010-02,2021-04-03,1,328.4,290.9,297.136,12.02,12.38,-16.84,10.962241169305726,1.057758830694274
MFG-LINE-PLT-005-03,2023-10-28,1,62.1,56.6,59.157,60.77,63.6,-47.08,57.971014492753625,2.7989855072463783
MFG-LINE-PLT-010-03,2020-01-10,2,34.2,34.8,41.776,85.78,103.45,-73.99,105.26315789473684,-19.483157894736834
MFG-LINE-PLT-005-03,2023-08-11,1,62.1,56.6,74.209,48.37,63.6,-36.17,57.971014492753625,-9.601014492753627
MFG-LINE-PLT-010-04,2023-05-31,1,298.9,264.3,338.986,10.46,13.62,-33.33,12.04416192706591,-1.5841619270659084
MFG-LINE-PLT-005-05,2020-02-07,1,59.9,61.0,100.201,35.87,59.02,-41.14,60.10016694490818,-24.230166944908184
MFG-LINE-PLT-010-01,2020-10-19,1,267.8,279.7,315.509,11.3,12.87,-58.06,13.44286781179985,-2.1428678117998494
MFG-LINE-PLT-004-03,2024-02-07,3,138.3,132.9,186.027,19.29,27.09,-43.0,26.030368763557483,-6.740368763557484
MFG-LINE-PLT-004-01,2020-09-24,2,224.5,209.4,225.581,15.87,17.19,-37.8,16.035634743875278,-0.16563474387527855
MFG-LINE-PLT-003-05,2021-11-24,2,39.9,39.1,41.935,85.8,92.07,-30.56,90.22556390977444,-4.425563909774439
MFG-LINE-PLT-004-05,2021-08-18,1,156.1,151.3,156.722,22.89,23.79,-6.94,23.062139654067906,-0.1721396540679052
MFG-LINE-PLT-010-02,2022-09-30,3,328.4,290.9,360.429,9.88,12.38,-28.57,10.962241169305726,-1.0822411693057248
MFG-LINE-PLT-010-01,2024-12-23,1,267.8,279.7,354.627,10.07,12.87,-30.21,13.44286781179985,-3.37286781179985
MFG-LINE-PLT-002-03,2021-10-03,2,45.8,43.7,48.989,73.4,82.38,-21.07,78.60262008733625,-5.202620087336243
MFG-LINE-PLT-007-01,2020-11-20,1,177.7,170.1,189.953,18.85,21.16,-28.3,20.258863252673045,-1.4088632526730436
MFG-LINE-PLT-004-07,2020-01-15,2,224.4,199.4,269.771,13.22,18.05,-64.06,16.0427807486631,-2.822780748663101
MFG-LINE-PLT-005-03,2022-10-17,3,62.1,56.6,80.769,44.46,63.6,-55.38,57.971014492753625,-13.511014492753624
MFG-LINE-PLT-005-01,2024-02-17,2,33.7,34.4,40.771,88.29,104.65,-38.08,106.82492581602374,-18.53492581602373
MFG-LINE-PLT-002-04,2024-09-29,3,16.2,14.1,20.314,177.15,255.32,-49.9,222.22222222222223,-45.07222222222222
MFG-LINE-PLT-010-03,2020-09-13,1,34.2,34.8,40.544,88.75,103.45,-32.27,105.26315789473684,-16.513157894736835
MFG-LINE-PLT-008-02,2023-08-28,1,36.9,38.7,61.656,58.24,93.02,-48.56,97.5609756097561,-39.3209756097561
MFG-LINE-PLT-009-02,2021-04-03,1,40.5,33.0,37.26,96.51,109.09,-29.39,88.88888888888889,7.621111111111119
MFG-LINE-PLT-004-02,2022-10-22,2,244.9,225.0,302.488,11.88,16.0,-33.61,14.699877501020824,-2.819877501020823
MFG-LINE-PLT-003-01,2023-01-30,2,21.2,20.5,36.706,98.07,175.61,-68.11,169.81132075471697,-71.74132075471698
MFG-LINE-PLT-003-02,2024-04-06,1,42.0,36.5,59.128,60.81,98.63,-48.37,85.71428571428571,-24.904285714285706
MFG-LINE-PLT-001-02,2020-07-15,2,62.4,50.8,55.25,65.14,70.87,-16.05,57.69230769230769,7.447692307692307
MFG-LINE-PLT-010-01,2024-01-17,3,267.8,279.7,348.702,10.22,12.87,-29.7,13.44286781179985,-3.2228678117998495
MFG-LINE-PLT-002-01,2022-01-09,1,43.4,38.1,47.621,75.52,94.49,-30.43,82.94930875576037,-7.429308755760374
MFG-LINE-PLT-002-02,2023-06-26,2,14.0,12.8,14.614,246.29,281.25,-14.84,257.14285714285717,-10.852857142857175
MFG-LINE-PLT-008-01,2023-09-19,3,138.1,113.9,138.872,25.9,31.61,-23.48,26.06806661839247,-0.16806661839247283
MFG-LINE-PLT-002-02,2022-05-10,2,14.0,12.8,13.931,258.38,281.25,-8.09,257.14285714285717,1.2371428571428282
MFG-LINE-PLT-002-02,2022-06-14,1,14.0,12.8,13.979,257.49,281.25,-15.45,257.14285714285717,0.3471428571428419
MFG-LINE-PLT-004-04,2020-07-22,1,354.2,289.7,374.199,9.61,12.43,-29.89,10.163749294184077,-0.5537492941840778
MFG-LINE-PLT-004-04,2020-07-27,1,354.2,289.7,328.973,10.87,12.43,-26.8,10.163749294184077,0.706250705815922
MFG-LINE-PLT-006-02,2023-12-12,2,6.4,6.6,7.885,456.46,545.45,-23.59,562.5,-106.04000000000002
MFG-LINE-PLT-003-02,2020-01-23,2,42.0,36.5,43.427,82.82,98.63,-46.44,85.71428571428571,-2.894285714285715
MFG-LINE-PLT-003-01,2024-03-31,1,21.2,20.5,26.475,135.94,175.61,-31.84,169.81132075471697,-33.871320754716976
MFG-LINE-PLT-005-06,2020-06-08,2,73.7,75.0,84.544,42.52,48.0,-30.27,48.846675712347356,-6.3266757123473525
MFG-LINE-PLT-003-03,2020-04-01,3,11.0,9.6,10.92,329.59,375.0,-29.81,327.27272727272725,2.317272727272723
MFG-LINE-PLT-009-02,2020-07-10,1,40.5,33.0,53.713,66.96,109.09,-53.34,88.88888888888889,-21.928888888888892
MFG-LINE-PLT-008-01,2022-10-13,1,138.1,113.9,121.759,29.44,31.61,-16.17,26.06806661839247,3.37193338160753
MFG-LINE-PLT-009-01,2022-01-05,1,63.4,62.8,69.759,51.57,57.32,-42.14,56.782334384858046,-5.212334384858046
MFG-LINE-PLT-010-03,2021-12-31,1,34.2,34.8,41.312,86.97,103.45,-47.66,105.26315789473684,-18.293157894736837
MFG-LINE-PLT-004-05,2024-07-12,1,156.1,151.3,245.404,14.55,23.79,-43.5,23.062139654067906,-8.512139654067905
MFG-LINE-PLT-005-01,2023-05-30,2,33.7,34.4,40.009,89.97,104.65,-26.56,106.82492581602374,-16.854925816023737
MFG-LINE-PLT-003-03,2023-10-01,2,11.0,9.6,12.709,283.19,375.0,-51.64,327.27272727272725,-44.082727272727254
MFG-LINE-PLT-004-03,2022-04-23,2,138.3,132.9,149.012,24.13,27.09,-15.62,26.030368763557483,-1.9003687635574842
MFG-LINE-PLT-004-01,2022-01-30,1,224.5,209.4,210.47,17.01,17.19,-42.97,16.035634743875278,0.9743652561247238
MFG-LINE-PLT-002-04,2024-09-14,2,16.2,14.1,16.498,218.07,255.32,-21.76,222.22222222222223,-4.152222222222235
MFG-LINE-PLT-005-06,2020-09-19,1,73.7,75.0,85.458,41.95,48.0,-46.7,48.846675712347356,-6.896675712347353
MFG-LINE-PLT-009-02,2023-02-05,1,40.5,33.0,38.015,94.56,109.09,-38.95,88.88888888888889,5.6711111111111165
MFG-LINE-PLT-008-02,2022-05-31,1,36.9,38.7,49.861,72.2,93.02,-33.74,97.5609756097561,-25.360975609756096
MFG-LINE-PLT-010-02,2022-07-09,1,328.4,290.9,310.914,11.51,12.38,-12.22,10.962241169305726,0.5477588306942742
MFG-LINE-PLT-005-02,2021-03-27,3,53.5,47.5,57.29,62.66,75.79,-42.63,67.28971962616822,-4.6297196261682245
MFG-LINE-PLT-008-02,2024-08-22,1,36.9,38.7,48.734,73.73,93.02,-30.42,97.5609756097561,-23.830975609756095
MFG-LINE-PLT-005-04,2022-08-13,3,51.5,46.6,66.515,53.95,77.25,-48.28,69.90291262135922,-15.952912621359218
MFG-LINE-PLT-009-02,2022-01-12,1,40.5,33.0,34.937,102.91,109.09,-33.33,88.88888888888889,14.02111111111111
MFG-LINE-PLT-005-06,2024-10-08,2,73.7,75.0,102.806,34.87,48.0,-45.16,48.846675712347356,-13.976675712347358
MFG-LINE-PLT-006-02,2020-02-20,1,6.4,6.6,6.872,523.74,545.45,-9.26,562.5,-38.75999999999999
MFG-LINE-PLT-004-02,2020-11-16,2,244.9,225.0,297.675,12.02,16.0,-45.95,14.699877501020824,-2.6798775010208242
MFG-LINE-PLT-010-04,2021-06-01,3,298.9,264.3,363.592,9.86,13.62,-41.18,12.04416192706591,-2.18416192706591
MFG-LINE-PLT-005-04,2023-01-09,3,51.5,46.6,66.594,54.0,77.25,-32.94,69.90291262135922,-15.90291262135922
MFG-LINE-PLT-010-02,2023-03-12,1,328.4,290.9,325.616,11.05,12.38,-12.24,10.962241169305726,0.08775883069427515
MFG-LINE-PLT-001-02,2021-11-24,3,62.4,50.8,90.039,39.92,70.87,-47.33,57.69230769230769,-17.77230769230769
MFG-LINE-PLT-003-04,2023-12-01,2,30.3,27.1,32.136,111.96,132.84,-18.75,118.8118811881188,-6.85188118811881
MFG-LINE-PLT-007-01,2021-07-09,1,177.7,170.1,197.061,18.27,21.16,-20.0,20.258863252673045,-1.9888632526730454
MFG-LINE-PLT-003-02,2022-06-03,2,42.0,36.5,43.918,81.75,98.63,-57.51,85.71428571428571,-3.964285714285708
MFG-LINE-PLT-007-02,2022-06-10,1,238.3,231.6,254.105,14.11,15.54,-22.81,15.107007973143096,-0.9970079731430967
MFG-LINE-PLT-009-01,2024-05-27,1,63.4,62.8,80.132,44.9,57.32,-38.5,56.782334384858046,-11.882334384858048
MFG-LINE-PLT-004-07,2022-08-05,1,224.4,199.4,326.607,10.79,18.05,-70.15,16.0427807486631,-5.252780748663103
MFG-LINE-PLT-010-01,2022-03-19,1,267.8,279.7,355.702,10.07,12.87,-41.24,13.44286781179985,-3.37286781179985
MFG-LINE-PLT-010-01,2023-10-22,2,267.8,279.7,307.987,11.58,12.87,-18.89,13.44286781179985,-1.86286781179985
MFG-LINE-PLT-010-01,2021-02-16,2,267.8,279.7,508.538,6.89,12.87,-80.61,13.44286781179985,-6.5528678117998505
MFG-LINE-PLT-004-02,2023-05-19,1,244.9,225.0,252.628,14.18,16.0,-29.27,14.699877501020824,-0.5198775010208241
MFG-LINE-PLT-004-01,2021-07-04,1,224.5,209.4,223.071,15.67,17.19,-81.06,16.035634743875278,-0.36563474387527783
MFG-LINE-PLT-008-01,2024-09-17,2,138.1,113.9,153.598,23.25,31.61,-56.68,26.06806661839247,-2.8180666183924714
MFG-LINE-PLT-009-01,2021-08-22,1,63.4,62.8,82.097,43.84,57.32,-46.27,56.782334384858046,-12.942334384858043
MFG-LINE-PLT-006-02,2021-02-14,2,6.4,6.6,7.348,489.87,545.45,-13.65,562.5,-72.63
MFG-LINE-PLT-005-06,2024-02-10,3,73.7,75.0,87.812,40.99,48.0,-47.34,48.846675712347356,-7.856675712347354
MFG-LINE-PLT-010-04,2020-12-21,1,298.9,264.3,340.722,10.56,13.62,-39.62,12.04416192706591,-1.4841619270659088
MFG-LINE-PLT-008-01,2021-03-24,2,138.1,113.9,154.3,23.28,31.61,-37.66,26.06806661839247,-2.7880666183924703
MFG-LINE-PLT-009-02,2021-02-16,2,40.5,33.0,39.125,91.97,109.09,-36.06,88.88888888888889,3.081111111111113
MFG-LINE-PLT-003-01,2022-12-24,2,21.2,20.5,22.865,157.37,175.61,-18.53,169.81132075471697,-12.441320754716969
MFG-LINE-PLT-002-01,2024-09-21,2,43.4,38.1,50.733,70.95,94.49,-30.98,82.94930875576037,-11.999308755760367
MFG-LINE-PLT-001-02,2023-09-24,2,62.4,50.8,61.706,58.3,70.87,-29.33,57.69230769230769,0.6076923076923038
MFG-LINE-PLT-001-02,2022-08-10,1,62.4,50.8,53.494,67.14,70.87,-23.95,57.69230769230769,9.447692307692307
MFG-LINE-PLT-005-04,2021-06-30,1,51.5,46.6,48.659,73.95,77.25,-18.43,69.90291262135922,4.047087378640782
MFG-LINE-PLT-003-03,2024-01-08,2,11.0,9.6,10.778,333.82,375.0,-50.19,327.27272727272725,6.547272727272741
MFG-LINE-PLT-002-03,2022-03-11,1,45.8,43.7,45.946,78.28,82.38,-18.12,78.60262008733625,-0.32262008733624725
MFG-LINE-PLT-010-03,2023-10-02,1,34.2,34.8,57.314,62.76,103.45,-51.81,105.26315789473684,-42.50315789473684
MFG-LINE-PLT-005-02,2023-06-14,2,53.5,47.5,52.322,68.7,75.79,-20.5,67.28971962616822,1.4102803738317817
MFG-LINE-PLT-009-02,2023-10-15,3,40.5,33.0,40.92,87.88,109.09,-28.2,88.88888888888889,-1.0088888888888903
MFG-LINE-PLT-004-02,2024-01-17,1,244.9,225.0,238.63,14.93,16.0,-31.3,14.699877501020824,0.23012249897917592
MFG-LINE-PLT-004-03,2024-08-23,1,138.3,132.9,147.863,24.21,27.09,-29.17,26.030368763557483,-1.8203687635574823
MFG-LINE-PLT-001-02,2022-05-07,1,62.4,50.8,53.644,67.01,70.87,-9.04,57.69230769230769,9.317692307692312
MFG-LINE-PLT-009-02,2024-02-06,2,40.5,33.0,40.188,89.48,109.09,-24.25,88.88888888888889,0.5911111111111182
MFG-LINE-PLT-003-02,2023-09-21,3,42.0,36.5,52.526,68.49,98.63,-62.06,85.71428571428571,-17.224285714285713
MFG-LINE-PLT-002-04,2022-03-05,3,16.2,14.1,24.523,146.7,255.32,-56.81,222.22222222222223,-75.52222222222224
MFG-LINE-PLT-001-02,2021-05-04,1,62.4,50.8,64.725,55.53,70.87,-39.96,57.69230769230769,-2.1623076923076923
MFG-LINE-PLT-005-03,2024-07-23,2,62.1,56.6,61.74,58.22,63.6,-26.06,57.971014492753625,0.24898550724637403
MFG-LINE-PLT-005-02,2020-08-19,3,53.5,47.5,61.136,58.88,75.79,-28.24,67.28971962616822,-8.409719626168219
MFG-LINE-PLT-005-04,2022-01-03,1,51.5,46.6,50.961,70.48,77.25,-50.18,69.90291262135922,0.5770873786407833
MFG-LINE-PLT-004-01,2020-05-25,1,224.5,209.4,238.077,15.01,17.19,-26.36,16.035634743875278,-1.025634743875278
MFG-LINE-PLT-005-01,2021-01-26,1,33.7,34.4,37.188,96.69,104.65,-11.91,106.82492581602374,-10.134925816023738
MFG-LINE-PLT-007-02,2024-11-15,1,238.3,231.6,254.535,14.13,15.54,-33.63,15.107007973143096,-0.9770079731430954
MFG-LINE-PLT-010-02,2023-08-24,3,328.4,290.9,364.594,9.66,12.38,-56.32,10.962241169305726,-1.3022411693057254
MFG-LINE-PLT-006-01,2020-08-28,1,25.7,24.6,26.241,137.02,146.34,-45.29,140.07782101167317,-3.0578210116731555
MFG-LINE-PLT-004-03,2021-01-05,1,138.3,132.9,150.138,23.85,27.09,-34.76,26.030368763557483,-2.1803687635574818
MFG-LINE-PLT-008-02,2021-12-07,2,36.9,38.7,44.51,80.76,93.02,-15.2,97.5609756097561,-16.800975609756094
MFG-LINE-PLT-004-07,2021-05-16,2,224.4,199.4,222.678,16.0,18.05,-40.94,16.0427807486631,-0.042780748663101775
MFG-LINE-PLT-010-03,2021-01-07,1,34.2,34.8,39.123,91.94,103.45,-15.22,105.26315789473684,-13.323157894736838
MFG-LINE-PLT-004-03,2023-02-21,3,138.3,132.9,170.83,20.83,27.09,-59.43,26.030368763557483,-5.200368763557485
MFG-LINE-PLT-005-05,2023-04-22,1,59.9,61.0,101.135,35.59,59.02,-44.87,60.10016694490818,-24.51016694490818
MFG-LINE-PLT-010-02,2020-06-12,2,328.4,290.9,327.042,10.9,12.38,-21.51,10.962241169305726,-0.06224116930572521
MFG-LINE-PLT-003-02,2020-03-12,1,42.0,36.5,38.132,94.35,98.63,-18.42,85.71428571428571,8.635714285714286
MFG-LINE-PLT-001-01,2024-07-29,3,25.4,20.4,23.474,153.31,176.47,-28.28,141.73228346456693,11.577716535433069
MFG-LINE-PLT-002-01,2021-03-02,3,43.4,38.1,43.851,82.03,94.49,-40.36,82.94930875576037,-0.919308755760369
MFG-LINE-PLT-010-03,2022-08-24,1,34.2,34.8,40.271,89.3,103.45,-36.02,105.26315789473684,-15.963157894736838
MFG-LINE-PLT-005-04,2024-01-07,1,51.5,46.6,76.031,47.2,77.25,-58.2,69.90291262135922,-22.702912621359218
MFG-LINE-PLT-010-04,2024-12-09,1,298.9,264.3,298.066,11.96,13.62,-27.62,12.04416192706591,-0.08416192706590842
MFG-LINE-PLT-004-05,2022-01-04,3,156.1,151.3,212.568,16.89,23.79,-33.14,23.062139654067906,-6.172139654067905
MFG-LINE-PLT-003-05,2024-05-02,2,39.9,39.1,45.865,78.36,92.07,-19.94,90.22556390977444,-11.865563909774437
MFG-LINE-PLT-005-04,2023-08-10,2,51.5,46.6,79.116,45.49,77.25,-46.32,69.90291262135922,-24.41291262135922
MFG-LINE-PLT-002-02,2024-05-15,1,14.0,12.8,13.636,263.91,281.25,-17.57,257.14285714285717,6.767142857142858
MFG-LINE-PLT-005-06,2024-02-01,2,73.7,75.0,90.6,39.71,48.0,-34.29,48.846675712347356,-9.136675712347355
MFG-LINE-PLT-003-02,2023-05-01,2,42.0,36.5,45.201,79.6,98.63,-38.71,85.71428571428571,-6.114285714285714
MFG-LINE-PLT-005-02,2022-07-26,1,53.5,47.5,60.34,59.65,75.79,-22.74,67.28971962616822,-7.6397196261682225
MFG-LINE-PLT-009-01,2021-08-06,1,63.4,62.8,70.869,50.78,57.32,-18.54,56.782334384858046,-6.002334384858045
MFG-LINE-PLT-005-03,2024-06-04,1,62.1,56.6,73.746,48.67,63.6,-47.73,57.971014492753625,-9.301014492753623
MFG-LINE-PLT-001-01,2020-01-05,3,25.4,20.4,24.718,145.63,176.47,-34.21,141.73228346456693,3.8977165354330623
MFG-LINE-PLT-006-01,2024-11-29,1,25.7,24.6,32.943,109.18,146.34,-43.3,140.07782101167317,-30.89782101167316
MFG-LINE-PLT-006-02,2020-08-31,1,6.4,6.6,6.844,525.92,545.45,-10.87,562.5,-36.58000000000004
MFG-LINE-PLT-010-01,2020-07-15,1,267.8,279.7,354.49,10.1,12.87,-36.73,13.44286781179985,-3.3428678117998505
MFG-LINE-PLT-001-02,2022-09-11,1,62.4,50.8,65.656,54.8,70.87,-29.19,57.69230769230769,-2.8923076923076962
MFG-LINE-PLT-004-06,2021-11-03,1,126.5,112.6,127.256,28.25,31.97,-24.3,28.458498023715414,-0.20849802371541415
MFG-LINE-PLT-005-05,2021-12-28,1,59.9,61.0,76.511,47.01,59.02,-27.25,60.10016694490818,-13.090166944908184
MFG-LINE-PLT-002-03,2024-01-25,2,45.8,43.7,48.367,74.42,82.38,-20.32,78.60262008733625,-4.182620087336247
MFG-LINE-PLT-004-06,2024-05-10,3,126.5,112.6,155.734,23.08,31.97,-28.82,28.458498023715414,-5.378498023715416
MFG-LINE-PLT-007-01,2022-02-01,1,177.7,170.1,177.493,20.28,21.16,-13.5,20.258863252673045,0.02113674732695614
MFG-LINE-PLT-003-01,2024-01-28,3,21.2,20.5,23.836,151.0,175.61,-27.6,169.81132075471697,-18.811320754716974
MFG-LINE-PLT-002-03,2020-04-02,2,45.8,43.7,56.386,63.74,82.38,-34.83,78.60262008733625,-14.862620087336246
MFG-LINE-PLT-010-02,2020-01-25,2,328.4,290.9,352.89,10.1,12.38,-26.8,10.962241169305726,-0.8622411693057259
MFG-LINE-PLT-004-07,2020-05-05,2,224.4,199.4,236.139,15.24,18.05,-29.41,16.0427807486631,-0.8027807486631016
MFG-LINE-PLT-006-01,2021-05-16,1,25.7,24.6,27.657,130.15,146.34,-48.61,140.07782101167317,-9.92782101167316
MFG-LINE-PLT-002-02,2021-12-28,1,14.0,12.8,14.583,246.82,281.25,-22.57,257.14285714285717,-10.322857142857174
MFG-LINE-PLT-003-05,2022-01-20,1,39.9,39.1,40.996,87.71,92.07,-18.71,90.22556390977444,-2.5155639097744427
MFG-LINE-PLT-010-03,2021-05-12,1,34.2,34.8,40.039,89.76,103.45,-28.67,105.26315789473684,-15.50315789473683
MFG-LINE-PLT-009-02,2021-12-08,1,40.5,33.0,35.167,102.21,109.09,-22.22,88.88888888888889,13.321111111111108
MFG-LINE-PLT-005-04,2021-04-12,3,51.5,46.6,65.121,55.24,77.25,-41.55,69.90291262135922,-14.662912621359219
MFG-LINE-PLT-002-01,2020-09-12,2,43.4,38.1,42.235,85.23,94.49,-34.29,82.94930875576037,2.280691244239634
MFG-LINE-PLT-003-04,2024-10-13,2,30.3,27.1,29.704,121.16,132.84,-19.74,118.8118811881188,2.348118811881193
MFG-LINE-PLT-002-02,2020-07-18,3,14.0,12.8,15.753,228.42,281.25,-23.45,257.14285714285717,-28.72285714285718
MFG-LINE-PLT-005-04,2024-04-24,1,51.5,46.6,54.089,66.53,77.25,-28.49,69.90291262135922,-3.3729126213592195
MFG-LINE-PLT-005-04,2023-10-15,1,51.5,46.6,59.649,60.25,77.25,-40.83,69.90291262135922,-9.65291262135922
MFG-LINE-PLT-002-02,2020-12-28,2,14.0,12.8,21.343,168.65,281.25,-46.55,257.14285714285717,-88.49285714285716
MFG-LINE-PLT-004-03,2022-10-17,1,138.3,132.9,171.828,20.83,27.09,-39.91,26.030368763557483,-5.200368763557485
MFG-LINE-PLT-010-01,2023-07-15,3,267.8,279.7,353.211,10.17,12.87,-47.47,13.44286781179985,-3.27286781179985
MFG-LINE-PLT-003-02,2023-01-21,2,42.0,36.5,44.406,80.92,98.63,-33.94,85.71428571428571,-4.7942857142857065
